EmployeeID,EmployeeName,Gender,DepartmentID,Department,JobRole,Location,EmploymentType,HireDate,Salary,EmploymentStatus,ExitDate,ExitMode
866,Andrea Baker,Female,3,Customer Service,Customer Support Lead,Abuja ,Full-Time,2024-11-12,259500.0,Active,,
606,Todd Rosales,Male,1,Sales,Sales Manager,Lagos,Full-Time,2022-12-30,458800.0,Active,,
721,Jeffrey Roberson,Male,1, Sales,Business Development Officer,Lagos,Full-Time,2023-05-25,288400.0,Active,,
395,James Collins,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2024-11-11,492800.0,Active,,
53,David Robinson,Male,4,IT,IT Support Officer,Lagos,Full-Time,2022-09-29,211600.0,Active,,
626,Jillian Padilla,Female,3,Customer Service,Customer Service Rep,Abuja,Full-Time,2023-11-10,133400.0,Exited,2024-07-21,Termination
864,Holly Vega,Female,4,IT,Software Developer,,Full-Time,2025-01-13,604800.0,Active,,
360,Laurie Hoffman,Female,7,Human Resources,Recruitment Specialist,Abuja,full-time,2025-12-16,418000.0,Active,,
676,Larry Harris,Male,4,IT,Systems Analyst, Lagos,Full-Time,2023-04-01,420000.0,Active,,
403,Jerry Glass,Male,2,OPERATIONS,Logistics Coordinator,Lagos,Contract,2025-01-05,198400.0,Active,,
774,Elizabeth Patrick,Female,4,IT,Software Developer,Lagos,Full-Time,2022-11-11,,Exited,2024-11-19,Resignation
422,Matthew Escobar,Male,1,Sales,Sales Manager,lagos,Full-Time,2024-09-07,260500.0,active,,
449,Brittany Kim,Female,9,Legal,Legal Counsel,Port Harcourt,Full-Time,26/02/2024,706100.0,Active,,
166,Kristy Johnson,Female,3,Customer Service,Customer Support Lead,ABUJA,Full-Time,2025-11-29,176900.0,Active,,
285,Carolyn Miller,Female,4, IT,Software Developer,Lagos,Full-Time,2023-05-02,824900.0, Active,,
81,Taylor Harris,Female,5,Finance,Payroll Officer, Abuja,Full-Time ,15-Oct-2025,235400.0,Exited,29-Dec-2025,Termination
228,Mario Guerrero,Male,1, Sales,Sales Executive,Lagos,Full-Time,13/02/2025,437200.0,Active,,
448,Phillip Nelson,Male,1,Sales,Account Manager,Lagos,Full-Time,2023-05-08,526500.0,Active,,
354,Jesse Perez,,10,Administration,Office Manager,port harcourt,Part-Time,2025-11-10,457300.0,Active,,
311,Veronica Coffey,Female,2,OPERATIONS,Warehouse Supervisor,Lagos ,Part-Time,2023-07-25,467800.0,Active,,
731,Derrick Anderson,Male,10,administration,Admin Officer, Port Harcourt,Full-Time,2023-11-11,176900.0,Active,,
260,Timothy Romero,Male,4,IT,IT Support Officer,Lagos,Contract ,2025-12-20,442400.0,Active,,
324,Jason Garcia,Male,7,Human Resources,HR Manager,abuja,Full-Time,2022-04-24,671800.0,Active,,
10,Sarah Munoz,Female,1,Sales,Sales Executive,Lagos,Full-Time,2024-02-18,624400.0,Active,,
683,Debbie Donovan,Female,2,Operations,Logistics Coordinator,Lagos,Part-Time ,2022-11-05,333200.0,Exited,2024-02-18,Retirement
869,Mia Miller,Female,1,Sales,Sales Executive,Lagos,Full-Time,2024-07-31,153900.0,Active,,
31,Rebecca Henderson,Female,1,sales,Business Development Officer, Ibadan,FULL-TIME,2022-09-05,165700.0,Active,,
939,Juan Brown,Male,2,Operations,Operations Officer,Lagos,Full-Time ,2024-09-21,475000.0,Exited,2024-12-06,Resignation
180,James Espinoza,Male,8,Procurement,Procurement Manager,Abuja,Full-Time,21/04/2023,448200.0,Active,,
28,Steven Ross,Male,8,Procurement,Buyer,Port Harcourt,Full-Time,2022-05-22,174200.0,Active,,
34,Nathan Maldonado,Male,2, Operations,Logistics Coordinator,Lagos,FULL-TIME,03/05/2023,,Active,,
335,Erin Hernandez,Female,8,,Procurement Manager,Port Harcourt,CONTRACT,2025-05-27,580000.0,Exited,2025-10-15,Resignation
362,Paul Parrish,Male,6,Marketing,Digital Marketing Officer,Port Harcourt,Full-Time,23-Jan-2025,532800.0,Active,,
294,Laura Haney,Female,7,Human Resources,HR Officer,Abuja,Contract,2025-01-23,355500.0,Active,,
786,Mark Harper,Male,3,Customer Service,Customer Service Rep,Abuja,Full-Time ,2025-06-17,252800.0,Active,,
963,Sarah Valencia,Female,10,Administration,Admin Officer,Port Harcourt,Full-Time,2022-03-26,125800.0,Active,,
198,Katherine Chang,Female,4,IT,IT Support Officer,Lagos,Full-Time,2025-07-25,523800.0,Active,,
898,Aimee Gonzalez,Female,8,Procurement,Buyer,Port Harcourt ,Full-Time,2024-12-29,317200.0,active,,
393,Thomas Davis,Male,4,IT,Software Developer,Lagos ,Full-Time,2024-11-01,222800.0,Exited,2025-10-01,Retirement
547,Anthony Simpson,Male,4,IT,Software Developer,Lagos,Full-Time,2022-01-29,636700.0,Active,,
792,Jennifer Taylor,Female,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,2023-09-19,446400.0,Active,,
635,Laura Williams,Female,1,Sales,Sales Manager,Lagos,FULL-TIME,2025-03-01,497800.0,Exited,2025-11-08,Resignation
536,Erik Higgins,Male,1,Sales,Sales Executive,Lagos,Full-Time,2022-01-18,631600.0,Active,,
511,Richard Johnson,Male,5, Finance,Payroll Officer,Lagos,CONTRACT,2023-05-01,557200.0,Exited,2025-07-24,Termination
123,Helen Jones,Female,3,Customer Service ,Customer Support Lead,Abuja, Full-Time,07-10-2022,292400.0,Active,,
379,Jessica Nelson,Female,1,Sales,Sales Manager,ibadan,Full-Time,2023-07-13,436500.0,Exited,04-Jan-2024,Resignation
39,Elizabeth Fowler,Female,3,Customer Service,Customer Service Rep,ABUJA,Part-Time,2023-01-25,359600.0,Active,,
583,Gregory Peck,Male,1,Sales,Account Manager,Lagos ,Part-Time,2022-04-11,662100.0,Active,,
675,Mrs. Yvonne Mendoza,Female,1,Sales,Business Development Officer,lagos,Part-Time,2022-03-14,559500.0,Active,,
163,George Shelton,Male,7,Human Resources,HR Officer,Abuja, Contract,2024-04-29,201700.0,Active,,
68,Christopher Tucker,Male,2,Operations,Warehouse Supervisor, Lagos,Full-Time,2024-07-31,446100.0,Active,,
125,Michelle Evans,Female,6,Marketing,Brand Manager,Lagos,Full-Time,21/05/2024,275000.0,Active,,
5,Cristian Santos,Male,1,SALES,Sales Manager,Lagos,Full-Time,2023-11-28,423000.0,Active,,
698,Kendra Hill,Female,6,Marketing,Brand Manager,Lagos,Part-Time,2025-05-01,221300.0,Active,,
763,Amanda Terrell,Female,1,Sales,Sales Executive,Lagos,Full-Time,2023-10-13,344000.0,Active,,
428,Nancy Jennings,Female,3,CUSTOMER SERVICE,Customer Support Lead,Abuja,Part-Time,2023-11-07,519700.0,Active,,
615,Troy Turner,Male,2,Operations,Operations Officer,ABUJA,Full-Time,2023-11-10,176300.0,Active,,
670,Debra Nunez,Female,3,Customer Service,Call Center Agent,Abuja,Contract,2025-06-01,303700.0,Active,,
507,Austin Daniels,Male,2,Operations,Operations Officer,LAGOS,Full-Time,2025-01-17,352800.0,Active,,
911,Benjamin Bradley,Male,8,Procurement,Procurement Officer,Port Harcourt,Full-Time ,31/01/2022,234500.0,Active,,
400,Craig Morrison,Male,3,Customer Service,Customer Service Rep,Ibadan,Full-Time,06-Mar-2022,194600.0,Active,,
632,Jose Bryant,Male,2,Operations,Logistics Coordinator,lagos,FULL-TIME,2024-08-22,451400.0,Active,,
353,Patricia Le,Female,2,Operations,Warehouse Supervisor, Lagos,Full-Time,01-25-2024,504400.0,Active,,
843,Melanie Smith,Female,1,Sales,Account Manager,Lagos,full-time,2025-05-08,397300.0,exited,2025-08-20,Abscondment
664,Paul Wells,Male,6,Marketing,Marketing Executive,Lagos ,Full-Time,2025-10-19,535700.0,Exited,28-Dec-2025,Retirement
261,Diane Evans,Female,2,Operations,Operations Manager, Lagos,Full-Time,2023-08-03,455600.0,Active,,
334,Christine Robinson,Female,3,Customer Service,Customer Service Rep,ABUJA,Full-Time,2022-11-20,292000.0,Active,,
154,Michael Mccarthy,Male,8,Procurement,Procurement Manager,Lagos,Full-Time,2025-09-08,503200.0,Active,,
397,Brian Hicks,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2023-09-24,284500.0,Active,,
502,Jeremy Davies,Male,5,Finance,Finance Manager,Ibadan,full-time,2022-10-07,593700.0,EXITED,2025-01-30,Termination
374,Daniel Barnes,Male,1,Sales,Account Manager,Lagos,Contract,15-Aug-2025,691500.0,Exited,25/10/2025,Resignation
313,Joshua Gibson,Male,3,Customer Service,Customer Support Lead,Abuja,Full-Time,12-Dec-2025,,Active,,
43,Sherry Decker,Female,3,Customer Service,Customer Service Rep,Abuja,Contract,2022-01-05,389100.0,Active,,
762,Matthew Kelly,Male,3,customer service,Call Center Agent,Abuja ,Contract,2025-09-17,221400.0,Active,,
523,Ryan King,Male,1,sales,Business Development Officer,Lagos,Contract,2024-05-29,426900.0,Active,,
952,Sarah Thompson,,3,Customer Service,Call Center Agent,Abuja,Full-Time,2025-01-22,206400.0,Exited,2025-12-29,Resignation
856,Lindsay Lawson,Female,8,Procurement,Buyer,Port Harcourt,full-time,2023-03-28,418700.0,Active,,
804,Brian Wilson,Male,2,Operations,Warehouse Supervisor,Lagos,Full-Time,2025-03-05,471400.0,Active,,
686,Mary Cohen,Female,1,Sales,Sales Executive,Lagos,Part-Time,2023-07-15,263600.0,Exited,2025-11-13,Abscondment
614,Debbie Young,Female,4,it,Software Developer,Lagos,Full-Time,10-14-2023,303200.0,Active,,
600,Thomas Thompson,Male,1,Sales,Sales Manager,Lagos,Full-Time,2024-03-06,351700.0,Active,,
759,Michael Stephens,Male,2,Operations,Operations Manager,Kano,Full-Time,2022-09-02,543700.0,Active,,
641,Terry Bennett,Male,3,Customer Service ,Customer Service Rep,Abuja, Contract,16/09/2022,286500.0,Exited,24/04/2023,Resignation
594,Randy Smith,Male,6,Marketing,Digital Marketing Officer, Lagos,Full-Time,2024-05-08,357700.0,Exited,2025-12-27,Resignation
446,Shelly Spencer,Female,8,PROCUREMENT,Buyer,Port Harcourt,Full-Time,09-Mar-2022,171400.0,Exited,2024-02-11,Resignation
273,Matthew Moore,Male,4,IT,Network Engineer,lagos,Full-Time,2024-07-08,327300.0,Active,,
881,Priscilla Adams,Female,10,Administration,Executive Assistant,port harcourt,Full-Time ,12/06/2023,321900.0,Active,,
520,Anthony Martinez,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2023-07-24,213900.0,Active,,
378,Denise Stanley,Female,6,Marketing,Digital Marketing Officer,Lagos,Full-Time,06/08/2025,491200.0,Active,,
499,Marie Wright,Female,1,Sales,Business Development Officer,Lagos,Full-Time,23-Mar-2025,453500.0,Active,,
882,Patricia Johnson,Female,8,Procurement,Procurement Officer,Port Harcourt,CONTRACT,2025-10-23,485300.0,Active,,
824,Kelli Ramirez,Female,1,Sales,Sales Executive,Lagos,Full-Time,2024-02-29,285200.0,Exited,2024-05-15,Abscondment
826,Aaron Schroeder,Male,8,Procurement ,Buyer,PORT HARCOURT,Full-Time ,2022-08-29,486700.0,Exited,2023-07-21,
98,Jessica Smith,Female,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2025-01-23,164300.0,Active,,
129,Elizabeth Kelley,Female,10,Administration,Admin Officer,Port Harcourt,Contract,2023-08-30,260600.0,Active,,
545,Alexander Landry,Male,1,sales,Sales Executive,PORT HARCOURT,Full-Time ,28-Sep-2022,181100.0,Active,,
380,Ashley Jordan,,6, Marketing,Marketing Executive,Lagos,Full-Time,2025-08-20,350700.0,Active,,
204,David Martinez,Male,2,Operations,Logistics Coordinator,Lagos,Full-Time,2025-11-05,505100.0,Active,,
344,Rachel Camacho,,9,Legal,Legal Officer,Port Harcourt,Full-Time,2024-04-05,564600.0,Active,,
732,Joann Peters,Female,3,Customer Service,Call Center Agent,Abuja,full-time,2024-07-15,,Exited,06/10/2025,Retirement
812,Carol Taylor,Female,4,IT,Network Engineer,lagos, Full-Time,22/05/2025,653500.0,Exited,2025-08-25,Resignation
519,Tracy Reynolds,Female,7,Human Resources ,HR Manager,Abuja ,FULL-TIME,21/07/2025,553900.0,Active,,
783,Amy Garcia,Female,9,Legal,Legal Officer, Abuja,Full-Time ,10/02/2025,477600.0,Exited,2025-05-02,Retirement
489,Michael Bell,Male,2,Operations,Operations Manager,Lagos,Contract,2023-11-09,473600.0,Active,,
238,Mr. Derrick Williams DDS,Male,1,Sales,Account Manager,Lagos,Full-Time,2025-04-29,644100.0,Active,,
550,Nicholas Gallagher,Male,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2022-06-11,490000.0,active,,
401,Matthew Thompson,Male,5,FINANCE,Accountant,abuja, Part-Time,15/08/2025,624500.0,Active,,
571,Brian Smith,Male,1,Sales,Account Manager,lagos,Full-Time,2025-09-08,278900.0,Active,,
233,Michael Lyons,Male,7,Human Resources,Recruitment Specialist,Abuja,Full-Time,2024-02-10,294500.0,Active,,
443,Julia Campbell MD,Female,1,Sales ,Business Development Officer,Lagos,Full-Time,2023-11-10,168300.0,Active,,
99,Stephen Mckee,Male,10,Administration,Office Manager,Port Harcourt,Part-Time,2024-06-11,412800.0,Active,,
879,Troy Mills,Male,10,ADMINISTRATION,Office Manager,port harcourt,Full-Time,2022-12-01,241700.0,Exited,2024-07-03,Resignation
982,Ashley Mendoza,Female,2,Operations,Logistics Coordinator,Lagos,FULL-TIME,2023-08-23,165600.0,Active,,
512,Jackie Lara,Female,6,Marketing,Brand Manager,Lagos,Full-Time,2024-05-26,247900.0,EXITED,14-Dec-2024,Termination
840,Eric Lyons,Male,5,finance,Accountant,Abuja,FULL-TIME,2025-07-26,,Exited,2025-10-05,Termination
218,Bailey Duran DDS,Female,2,Operations,Logistics Coordinator,LAGOS,Full-Time,08-May-2025,348100.0,ACTIVE,,
361,Bryan Gomez,Male,4,IT,Systems Analyst,Ibadan,Full-Time,2024-12-12,815000.0,Active,,
559,Larry Robertson,Male,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2022-07-30,472700.0,Active,,
742,Ashley Torres,Female,8,Procurement,Buyer,Ibadan,Full-Time,2025-06-01,453300.0,Active,,
962,Kevin Stark,Male,4,IT,IT Support Officer,Lagos,Full-Time,2025-05-18,252900.0,Active,,
226,Michelle Warner,Female,9,Legal,Legal Counsel,Abuja ,Part-Time,2023-08-13,1090600.0,Active,,
19,Christopher Daniel,Male,2,Operations,Operations Manager,lagos,Part-Time,2025-10-25,400800.0,Active,,
169,Philip Gray,Male,9,Legal,Compliance Officer,Abuja,PART-TIME,2024-10-25,348400.0,ACTIVE,,
293,Karen Young,Female,4, IT,IT Support Officer,Lagos,full-time,07-10-2025,,Exited,2025-11-21,Resignation
660,Shawn Buck,Male,2,Operations,Operations Officer,Lagos,Full-Time,2024-09-28,257700.0,Active,,
398,Hannah Luna,Female,6,Marketing,Digital Marketing Officer,Lagos,Full-Time,2023-03-23,354800.0,Active,,
541,Luis Wright,Male,1,sales,Sales Manager,Lagos,Full-Time,13/05/2025,531900.0,Active,,
329,James Lopez,Male,2,Operations,Operations Manager,lagos,Full-Time,2025-05-24,704600.0,Active,,
903,David Reed,Male,8,Procurement,Procurement Officer, Port Harcourt,Contract,2023-01-22,460200.0,Active,,
630,Christine Aguilar,Female,10,Administration,Executive Assistant,Port Harcourt,Full-Time,2024-09-10,116000.0,Exited,2024-11-22,Resignation
94,Katherine Whitehead,Female,2,Operations,Logistics Coordinator,Lagos,Full-Time,2022-10-11,175000.0,Exited,2025-02-01,
214,Anthony Everett,Male,10,Administration,Office Manager,Port Harcourt, Full-Time,2025-06-13,296000.0,Exited,12-23-2025,Retirement
338,Matthew Johnson,Male,2,Operations,Operations Manager,Lagos,Full-Time,2023-08-18,220200.0,Active,,
426,Emily Bennett,Female,10,Administration,Office Manager,Port Harcourt,Full-Time,2023-10-03,479900.0,Active,,
807,Wanda Garcia,Female,5,Finance,Payroll Officer,Abuja,Full-Time,2024-07-20,221600.0,Active,,
116,Kimberly Crosby MD,Female,1,Sales ,Sales Manager,lagos,Full-Time,04/12/2024,276100.0,Active,,
159,Heather Molina,Female,5,Finance,Financial Analyst,Abuja,Full-Time,2022-08-21,699200.0,Active,,
993,Douglas Young,Male,9,Legal,Legal Officer,,Full-Time ,2025-12-15,694800.0,Active,,
113,Darren Johnson,Male,3,customer service,Call Center Agent,Abuja,Full-Time,2023-12-13,242900.0,Active,,
37,Sherri Baker,Female,8,PROCUREMENT,Procurement Manager,Port Harcourt,Full-Time,2024-08-14,600300.0,Active,,
106,Sean Cherry,Male,7,Human Resources,Recruitment Specialist,abuja,full-time,2025-08-27,334400.0,Exited,29-Oct-2025,Resignation
363,Tracy Burke,Female,8,Procurement,Buyer,Port Harcourt,full-time,2023-05-20,439700.0,Active,,
366,Holly Farmer,Female,8,Procurement,Procurement Manager,Port Harcourt,FULL-TIME,17-Oct-2025,609800.0,Active,,
442,Holly Valentine,Female,2,Operations,Operations Officer,Lagos,Full-Time,2025-12-10,429800.0,Active,,
566,Karen Coffey,Female,6,MARKETING,Marketing Executive,Port Harcourt,Full-Time,2023-09-29,456100.0,Active,,
352,Mia Farrell,Female,4,IT,Systems Analyst,Lagos,Full-Time,2024-11-09,814200.0,Active,,
977,Margaret Tanner,Female,3,Customer Service,Customer Support Lead,,Full-Time ,11/11/2023,330400.0,Exited,2025-07-13,Termination
250,Timothy Kim,Male,3,Customer Service ,Customer Service Rep,Abuja,Full-Time,2023-06-09,115300.0,Exited,2025-04-15,Abscondment
853,Paul Lawrence,Male,6, Marketing,Brand Manager,Kano ,Full-Time,2025-03-23,429300.0,Active,,
800,John Miller,Male,1,Sales,Sales Executive,Lagos,Full-Time,2025-01-18,534500.0,Active,,
407,Anthony Romero,Male,1,Sales,Sales Manager,Lagos,full-time,2022-07-26,302900.0,Active,,
857,Michael Abbott,Male,3,Customer Service,Customer Support Lead,Abuja,Full-Time,25/12/2023,277000.0,ACTIVE,,
165,Lisa Johnson,Female,7,Human Resources,HR Officer,ABUJA,Part-Time ,18-Sep-2024,332200.0,active,,
880,Michelle Jackson,Female,4,IT,Software Developer,Lagos ,Full-Time,2023-11-17,635600.0,Active,,
817,Anna Estes,Female,4,IT,Software Developer,Lagos ,Full-Time,2022-09-19,742700.0,Active,,
832,Gregg Fleming,Male,6,Marketing,Brand Manager,Lagos,Full-Time,09-02-2025,240400.0,Exited,2025-12-22,
84,Benjamin Ellis,Male,5,Finance,Accountant,ABUJA,Full-Time,2022-04-05,347300.0,active,,
702,Robert Adams,Male,2,Operations,Logistics Coordinator,Lagos,Full-Time,2025-12-06,332200.0,Active,,
296,Keith Jennings,Male,1,Sales,Business Development Officer,Lagos,Full-Time,2023-02-17,287000.0,Exited,2023-11-08,Termination
71,Jordan Henderson,Female,2,Operations ,Logistics Coordinator,Lagos,Full-Time,19/06/2023,538900.0,Exited,15/05/2024,Resignation
611,Stephanie Wilcox,Female,2,operations,Logistics Coordinator,Lagos, Part-Time,2025-02-24,344300.0,Active,,
668,Maria Nielsen,Female,4,IT,Systems Analyst,lagos,FULL-TIME,2023-09-11,817700.0,Active,,
927,Adam Greer,Male,6, Marketing,Marketing Executive,Lagos,Full-Time,11-Oct-2023,381200.0,Active,,
868,Mark Mason,Male,3,Customer Service ,Call Center Agent,Abuja, Part-Time,2025-11-06,315200.0,Active,,
652,Kyle Warner,Male,2,Operations,Operations Manager,Lagos,Full-Time,2024-06-26,385500.0,active,,
728,Christian Dawson,Male,3,Customer Service,Customer Service Rep,Abuja,full-time,15/03/2022,288900.0,Active,,
128,Michael Orr,Male,8, Procurement,Procurement Officer,Port Harcourt,full-time,18-Sep-2024,248100.0,Active,,
844,Ruth Mcneil,Female,1,Sales,Business Development Officer,Lagos,Full-Time,2025-09-07,318700.0,Active,,
2,Noah Rhodes,Male,4,IT,Software Developer,Lagos,Full-Time ,07-Mar-2022,309200.0,Exited,2023-07-27,Resignation
659,Elizabeth Brown,Female,3,CUSTOMER SERVICE,Customer Support Lead,Abuja,Full-Time,2024-10-31,545600.0,Active,,
540,Anne Roberts,Female,4,IT,Systems Analyst,Port Harcourt,Full-Time,14/10/2022,306400.0,Active,,
602,Mrs. Kathleen Zuniga DVM,,1,Sales,Sales Executive,lagos,Full-Time,22-Dec-2023,588300.0, Active,,
309,Gina Wilson,Female,6,Marketing,Digital Marketing Officer,Lagos,Full-Time,2025-03-07,,Exited,14/06/2025,Termination
586,Troy Ballard,Male,3,Customer Service,Customer Service Rep,Abuja ,Part-Time,2024-03-31,321300.0,Active,,
411,Julian Conner,Male,1,Sales,Account Manager,Kano,Full-Time,2023-03-29,706300.0,Active,,
172,Mr. Matthew Harrington DDS,Male,4,IT,Software Developer,Lagos,Full-Time,2023-06-27,279500.0,active,,
418,Jacqueline Campbell,Female,2, Operations,Operations Manager, Lagos,Contract,2022-06-11,389400.0,Active,,
767,Jeremy Myers,Male,8,Procurement,Procurement Officer,Port Harcourt,Full-Time,2024-07-01,435900.0,Active,,
699,Alan Li DDS,Male,10,Administration,Executive Assistant,Port Harcourt, Full-Time,2022-04-09,185300.0,Active,,
604,Ashley Bird,Female,6,marketing,Marketing Executive,Lagos,Part-Time,2023-04-22,416900.0,Active,,
461,Riley Bryant,Male,5,finance,Accountant,Abuja, Full-Time,2022-12-14,302900.0,Active,,
870,Luis Ramirez,Male,5,Finance,Financial Analyst,Abuja,full-time,02-17-2024,256500.0,Active,,
638,Jennifer Mack,Female,1,Sales,Business Development Officer,Lagos,Full-Time,2023-04-28,280100.0,Active,,
424,Hannah Ponce,Female,8,Procurement,Procurement Manager,,Full-Time,2024-01-06,566700.0,Active,,
316,Allison Henson,Female,6,Marketing,Brand Manager,Lagos, Part-Time,2022-05-13,625000.0,Active,,
377,Brooke Williamson,Female,8,Procurement,Procurement Officer,Port Harcourt,Contract,2025-03-09,488500.0,Active,,
525,Joseph Shaw,Male,4,IT,Network Engineer,Lagos,Full-Time,2025-10-29,843600.0,Active,,
871,Kayla Harris,Female,10,Administration,Office Manager,,Full-Time,2023-06-16,234800.0,Exited,2024-05-10,Resignation
439,Jill Mitchell,Female,1,Sales,Account Manager, Lagos,Contract ,2024-03-23,527700.0,Exited,2025-07-11,Resignation
743,Gary Oliver,Male,6,Marketing,Digital Marketing Officer,LAGOS,Full-Time,2023-12-04,556100.0,Active,2025-06-15,
151,Lori Hill,Female,4,it,Software Developer,Lagos,Full-Time,2024-04-16,518200.0,Active,,
910,Mr. Brendan Anderson,Male,5,Finance,Accountant,Port Harcourt ,Full-Time,2023-07-06,553200.0,Exited,2024-11-25,Resignation
557,Kathryn Williams,Female,1,Sales,Account Manager,Lagos,Full-Time,2023-06-23,315000.0,Active,,
823,Mark Beard,Male,2,Operations,Logistics Coordinator,Lagos,Full-Time,2025-11-05,269700.0,Active,,
811,Heather Page,Female,2,Operations,Operations Manager,Lagos,full-time,2023-12-24,757900.0,Active,,
410,Lucas Hunter,Male,5,Finance,Finance Manager,Abuja,Full-Time,2025-10-09,999100.0,Active,,
144,Ryan Bryant,Male,1,SALES,Sales Manager,Abuja,Full-Time,2022-05-27,,Exited,2024-04-15,Termination
527,Nathan Jacobs,Male,9,Legal,Compliance Officer,Abuja, Full-Time,2024-05-26,690500.0,exited,07-Dec-2024,Resignation
862,Kelsey Levine,Female,10,Administration,Admin Officer,Port Harcourt,Full-Time ,2023-05-27,202400.0,Active,,
990,Steve Moore,Male,8, Procurement,Procurement Officer,Port Harcourt ,Full-Time,2024-12-02,421300.0,Active,,
831,Kenneth Knight,Male,5,Finance,Financial Analyst,Abuja,Full-Time,2022-01-15,240100.0,Active,,
209,Darren White,Male,4,it,Systems Analyst,Lagos,Full-Time,2025-05-05,890600.0,Exited,2025-08-10,Termination
441,Robert Harrison,Male,2,Operations,Operations Officer,Lagos,PART-TIME,2024-02-16,316700.0,Active,2025-06-15,
132,Cindy Kennedy,Female,6,Marketing,Marketing Executive,Kano,Full-Time,06-Aug-2023,372500.0,Active,,
381,Michael Tucker,Male,2,Operations,Operations Officer,Lagos,Contract,2023-08-28,314700.0,Active,,
175,Kristy Robinson,Female,4,IT,IT Support Officer,Lagos,Part-Time ,2024-06-07,482400.0,Active,,
534,Benjamin Brown,Male,1, Sales,Sales Executive,Lagos,Full-Time,2024-01-23,349300.0,Active,,
271,Shane Alexander,Male,1,Sales,Sales Manager,Lagos,Full-Time,2025-11-19,527300.0,Active,,
408,Jodi Brown,Female,4,IT,Software Developer,Lagos,Full-Time ,2022-04-01,760400.0,Active,,
876,Jody Lynch,Female,10,ADMINISTRATION,Admin Officer,Port Harcourt,full-time,2022-11-03,339100.0,Active,,
124,Erin Edwards,Female,9,Legal,Legal Counsel,Abuja,Part-Time,2025-09-21,640400.0,Active,,
139,Cory Horton,Male,3, Customer Service,Customer Service Rep,abuja,Full-Time,2023-06-26,345700.0,Active,,
52,Danny Morgan,Male,2,Operations,Operations Officer,Lagos,full-time,02-27-2025,156700.0,Active,,
625,Nicole Marks,Female,7,Human Resources ,Recruitment Specialist,Abuja, Full-Time,31/08/2025,,Exited,2025-12-25,Resignation
276,Shannon James,Female,1,Sales ,Sales Manager,Lagos,Full-Time,2025-05-23,711200.0,Exited,2025-09-24,Termination
969,Kevin Thompson,Male,9,Legal,Legal Officer,abuja,full-time,2023-02-10,729800.0,Active,,
343,Kathy Dougherty,Female,1,Sales,Business Development Officer,Lagos,Contract,2022-01-17,265800.0,Active,,
257,Dana Arnold MD,Female,8,Procurement,Procurement Manager,,Full-Time ,26/03/2022,488300.0,Active,,
183,Barbara Riggs,Female,3, Customer Service,Call Center Agent,Port Harcourt,Full-Time,2024-07-24,243100.0,Active,,
618,Jennifer Shaw,Female,3,customer service,Customer Service Rep,Abuja,Full-Time,2022-05-19,337800.0,Active,,
301,Mary Massey,Female,3,Customer Service ,Call Center Agent,Abuja,FULL-TIME,29-Nov-2024,123600.0,Active,,
691,Anthony Johnson,Male,5, Finance,Finance Manager,abuja,full-time,2022-07-30,975900.0,Active,,
769,Alexander Garcia,Male,3,Customer Service,Customer Support Lead,abuja,Full-Time ,03/08/2023,292200.0,Exited,2025-03-14,Resignation
241,Brandon Bailey,Male,1,Sales,Sales Executive,Lagos,Full-Time,2024-05-31,531200.0,Exited,08-23-2025,Abscondment
231,Carol Parker,Female,7,Human Resources,HR Manager,Abuja,Full-Time,2023-01-07,496200.0,Active,,
919,Derek Wilson,Male,2,Operations,Operations Officer,Lagos,Full-Time,30/01/2025,474900.0,Active,,
327,Savannah Garcia,Female,2,Operations,Operations Manager,Lagos,full-time,02/02/2025,233500.0,Active,,
459,Kelsey Rodriguez,Female,3,Customer Service,Customer Service Rep, Abuja,Full-Time,2023-12-26,362000.0,Active,,
682,Justin Walker,Male,6,MARKETING,Digital Marketing Officer,Kano ,FULL-TIME,2022-09-03,429400.0,Active,,
663,Jennifer Hernandez,Female,4,IT,Software Developer,Lagos,Full-Time,17/03/2025,687100.0,Active,,
766,Kelly Carpenter,Female,1,sales,Account Manager,Lagos,Contract,2025-06-20,429800.0,Active,,
466,William Jones,Male,8,Procurement,Procurement Manager,Port Harcourt,Full-Time,24/06/2025,351400.0,Active,,
164,Carmen Mcdonald,Female,4,IT,Software Developer,Lagos,full-time,2023-09-04,878900.0,Active,,
168,Jamie Lewis,Female,10,Administration,Executive Assistant, Ibadan,Full-Time,2024-03-01,315300.0,Active,,
146,Tiffany Vance,Female,3,Customer Service,Customer Support Lead,Abuja,Full-Time,2024-10-08,506700.0,Active,,
207,Nathaniel Bray,Male,4,IT,Software Developer,Lagos,Full-Time ,14-May-2023,502200.0,Active,,
501,Justin Green,Male,4,IT,IT Support Officer, Lagos,Full-Time ,2022-10-15,891400.0,Exited,2025-06-24,Resignation
189,Robert Medina,Male,5,FINANCE,Financial Analyst,LAGOS,Full-Time,2023-09-25,289600.0,Active,,
